Paths_TIPO Summary,Dates_TIPO Summary, Numbers_Summary 0
C:/datos_covid_salida/200520COVID19MEXICO/200520COVID19MEXICO_REG1_NO/200520COVID19MEXICO_REG1_NO_AMB.csv,200520COVID19MEXICO,4711,
C:/datos_covid_salida/200520COVID19MEXICO/200520COVID19MEXICO_REG1_NO/200520COVID19MEXICO_REG1_NO_HOSP.csv,200520COVID19MEXICO,3563,
C:/datos_covid_salida/200521COVID19MEXICO/200521COVID19MEXICO_REG1_NO/200521COVID19MEXICO_REG1_NO_AMB.csv,200521COVID19MEXICO,4989,
C:/datos_covid_salida/200521COVID19MEXICO/200521COVID19MEXICO_REG1_NO/200521COVID19MEXICO_REG1_NO_HOSP.csv,200521COVID19MEXICO,3753,
C:/datos_covid_salida/200522COVID19MEXICO/200522COVID19MEXICO_REG1_NO/200522COVID19MEXICO_REG1_NO_AMB.csv,200522COVID19MEXICO,5207,
C:/datos_covid_salida/200522COVID19MEXICO/200522COVID19MEXICO_REG1_NO/200522COVID19MEXICO_REG1_NO_HOSP.csv,200522COVID19MEXICO,3884,
C:/datos_covid_salida/200523COVID19MEXICO/200523COVID19MEXICO_REG1_NO/200523COVID19MEXICO_REG1_NO_AMB.csv,200523COVID19MEXICO,5464,
C:/datos_covid_salida/200523COVID19MEXICO/200523COVID19MEXICO_REG1_NO/200523COVID19MEXICO_REG1_NO_HOSP.csv,200523COVID19MEXICO,4026,
C:/datos_covid_salida/200524COVID19MEXICO/200524COVID19MEXICO_REG1_NO/200524COVID19MEXICO_REG1_NO_AMB.csv,200524COVID19MEXICO,5779,
C:/datos_covid_salida/200524COVID19MEXICO/200524COVID19MEXICO_REG1_NO/200524COVID19MEXICO_REG1_NO_HOSP.csv,200524COVID19MEXICO,4185,
C:/datos_covid_salida/200525COVID19MEXICO/200525COVID19MEXICO_REG1_NO/200525COVID19MEXICO_REG1_NO_AMB.csv,200525COVID19MEXICO,5962,
C:/datos_covid_salida/200525COVID19MEXICO/200525COVID19MEXICO_REG1_NO/200525COVID19MEXICO_REG1_NO_HOSP.csv,200525COVID19MEXICO,4267,
C:/datos_covid_salida/200526COVID19MEXICO/200526COVID19MEXICO_REG1_NO/200526COVID19MEXICO_REG1_NO_AMB.csv,200526COVID19MEXICO,6194,
C:/datos_covid_salida/200526COVID19MEXICO/200526COVID19MEXICO_REG1_NO/200526COVID19MEXICO_REG1_NO_HOSP.csv,200526COVID19MEXICO,4443,
C:/datos_covid_salida/200527COVID19MEXICO/200527COVID19MEXICO_REG1_NO/200527COVID19MEXICO_REG1_NO_AMB.csv,200527COVID19MEXICO,6406,
C:/datos_covid_salida/200527COVID19MEXICO/200527COVID19MEXICO_REG1_NO/200527COVID19MEXICO_REG1_NO_HOSP.csv,200527COVID19MEXICO,4613,
C:/datos_covid_salida/200528COVID19MEXICO/200528COVID19MEXICO_REG1_NO/200528COVID19MEXICO_REG1_NO_AMB.csv,200528COVID19MEXICO,6671,
C:/datos_covid_salida/200528COVID19MEXICO/200528COVID19MEXICO_REG1_NO/200528COVID19MEXICO_REG1_NO_HOSP.csv,200528COVID19MEXICO,4738,
C:/datos_covid_salida/200529COVID19MEXICO/200529COVID19MEXICO_REG1_NO/200529COVID19MEXICO_REG1_NO_AMB.csv,200529COVID19MEXICO,7006,
C:/datos_covid_salida/200529COVID19MEXICO/200529COVID19MEXICO_REG1_NO/200529COVID19MEXICO_REG1_NO_HOSP.csv,200529COVID19MEXICO,4907,
C:/datos_covid_salida/200530COVID19MEXICO/200530COVID19MEXICO_REG1_NO/200530COVID19MEXICO_REG1_NO_AMB.csv,200530COVID19MEXICO,7250,
C:/datos_covid_salida/200530COVID19MEXICO/200530COVID19MEXICO_REG1_NO/200530COVID19MEXICO_REG1_NO_HOSP.csv,200530COVID19MEXICO,5078,
C:/datos_covid_salida/200531COVID19MEXICO/200531COVID19MEXICO_REG1_NO/200531COVID19MEXICO_REG1_NO_AMB.csv,200531COVID19MEXICO,7652,
C:/datos_covid_salida/200531COVID19MEXICO/200531COVID19MEXICO_REG1_NO/200531COVID19MEXICO_REG1_NO_HOSP.csv,200531COVID19MEXICO,5182,
C:/datos_covid_salida/200601COVID19MEXICO/200601COVID19MEXICO_REG1_NO/200601COVID19MEXICO_REG1_NO_AMB.csv,200601COVID19MEXICO,7843,
C:/datos_covid_salida/200601COVID19MEXICO/200601COVID19MEXICO_REG1_NO/200601COVID19MEXICO_REG1_NO_HOSP.csv,200601COVID19MEXICO,5276,
C:/datos_covid_salida/200602COVID19MEXICO/200602COVID19MEXICO_REG1_NO/200602COVID19MEXICO_REG1_NO_AMB.csv,200602COVID19MEXICO,8208,
C:/datos_covid_salida/200602COVID19MEXICO/200602COVID19MEXICO_REG1_NO/200602COVID19MEXICO_REG1_NO_HOSP.csv,200602COVID19MEXICO,5412,
C:/datos_covid_salida/200603COVID19MEXICO/200603COVID19MEXICO_REG1_NO/200603COVID19MEXICO_REG1_NO_AMB.csv,200603COVID19MEXICO,8560,
C:/datos_covid_salida/200603COVID19MEXICO/200603COVID19MEXICO_REG1_NO/200603COVID19MEXICO_REG1_NO_HOSP.csv,200603COVID19MEXICO,5699,
C:/datos_covid_salida/200604COVID19MEXICO/200604COVID19MEXICO_REG1_NO/200604COVID19MEXICO_REG1_NO_AMB.csv,200604COVID19MEXICO,8929,
C:/datos_covid_salida/200604COVID19MEXICO/200604COVID19MEXICO_REG1_NO/200604COVID19MEXICO_REG1_NO_HOSP.csv,200604COVID19MEXICO,5872,
C:/datos_covid_salida/200605COVID19MEXICO/200605COVID19MEXICO_REG1_NO/200605COVID19MEXICO_REG1_NO_AMB.csv,200605COVID19MEXICO,9204,
C:/datos_covid_salida/200605COVID19MEXICO/200605COVID19MEXICO_REG1_NO/200605COVID19MEXICO_REG1_NO_HOSP.csv,200605COVID19MEXICO,6086,
C:/datos_covid_salida/200606COVID19MEXICO/200606COVID19MEXICO_REG1_NO/200606COVID19MEXICO_REG1_NO_AMB.csv,200606COVID19MEXICO,9615,
C:/datos_covid_salida/200606COVID19MEXICO/200606COVID19MEXICO_REG1_NO/200606COVID19MEXICO_REG1_NO_HOSP.csv,200606COVID19MEXICO,6214,
C:/datos_covid_salida/200607COVID19MEXICO/200607COVID19MEXICO_REG1_NO/200607COVID19MEXICO_REG1_NO_AMB.csv,200607COVID19MEXICO,9929,
C:/datos_covid_salida/200607COVID19MEXICO/200607COVID19MEXICO_REG1_NO/200607COVID19MEXICO_REG1_NO_HOSP.csv,200607COVID19MEXICO,6367,
C:/datos_covid_salida/200608COVID19MEXICO/200608COVID19MEXICO_REG1_NO/200608COVID19MEXICO_REG1_NO_AMB.csv,200608COVID19MEXICO,10181,
C:/datos_covid_salida/200608COVID19MEXICO/200608COVID19MEXICO_REG1_NO/200608COVID19MEXICO_REG1_NO_HOSP.csv,200608COVID19MEXICO,6471,
C:/datos_covid_salida/200609COVID19MEXICO/200609COVID19MEXICO_REG1_NO/200609COVID19MEXICO_REG1_NO_AMB.csv,200609COVID19MEXICO,10540,
C:/datos_covid_salida/200609COVID19MEXICO/200609COVID19MEXICO_REG1_NO/200609COVID19MEXICO_REG1_NO_HOSP.csv,200609COVID19MEXICO,6708,
C:/datos_covid_salida/200610COVID19MEXICO/200610COVID19MEXICO_REG1_NO/200610COVID19MEXICO_REG1_NO_AMB.csv,200610COVID19MEXICO,10953,
C:/datos_covid_salida/200610COVID19MEXICO/200610COVID19MEXICO_REG1_NO/200610COVID19MEXICO_REG1_NO_HOSP.csv,200610COVID19MEXICO,6863,
C:/datos_covid_salida/200611COVID19MEXICO/200611COVID19MEXICO_REG1_NO/200611COVID19MEXICO_REG1_NO_AMB.csv,200611COVID19MEXICO,11346,
C:/datos_covid_salida/200611COVID19MEXICO/200611COVID19MEXICO_REG1_NO/200611COVID19MEXICO_REG1_NO_HOSP.csv,200611COVID19MEXICO,7034,
C:/datos_covid_salida/200612COVID19MEXICO/200612COVID19MEXICO_REG1_NO/200612COVID19MEXICO_REG1_NO_AMB.csv,200612COVID19MEXICO,11665,
C:/datos_covid_salida/200612COVID19MEXICO/200612COVID19MEXICO_REG1_NO/200612COVID19MEXICO_REG1_NO_HOSP.csv,200612COVID19MEXICO,7203,
C:/datos_covid_salida/200613COVID19MEXICO/200613COVID19MEXICO_REG1_NO/200613COVID19MEXICO_REG1_NO_AMB.csv,200613COVID19MEXICO,11891,
C:/datos_covid_salida/200613COVID19MEXICO/200613COVID19MEXICO_REG1_NO/200613COVID19MEXICO_REG1_NO_HOSP.csv,200613COVID19MEXICO,7347,
C:/datos_covid_salida/200614COVID19MEXICO/200614COVID19MEXICO_REG1_NO/200614COVID19MEXICO_REG1_NO_AMB.csv,200614COVID19MEXICO,12283,
C:/datos_covid_salida/200614COVID19MEXICO/200614COVID19MEXICO_REG1_NO/200614COVID19MEXICO_REG1_NO_HOSP.csv,200614COVID19MEXICO,7493,
C:/datos_covid_salida/200615COVID19MEXICO/200615COVID19MEXICO_REG1_NO/200615COVID19MEXICO_REG1_NO_AMB.csv,200615COVID19MEXICO,12599,
C:/datos_covid_salida/200615COVID19MEXICO/200615COVID19MEXICO_REG1_NO/200615COVID19MEXICO_REG1_NO_HOSP.csv,200615COVID19MEXICO,7674,
C:/datos_covid_salida/200616COVID19MEXICO/200616COVID19MEXICO_REG1_NO/200616COVID19MEXICO_REG1_NO_AMB.csv,200616COVID19MEXICO,12807,
C:/datos_covid_salida/200616COVID19MEXICO/200616COVID19MEXICO_REG1_NO/200616COVID19MEXICO_REG1_NO_HOSP.csv,200616COVID19MEXICO,7777,
C:/datos_covid_salida/200617COVID19MEXICO/200617COVID19MEXICO_REG1_NO/200617COVID19MEXICO_REG1_NO_AMB.csv,200617COVID19MEXICO,13032,
C:/datos_covid_salida/200617COVID19MEXICO/200617COVID19MEXICO_REG1_NO/200617COVID19MEXICO_REG1_NO_HOSP.csv,200617COVID19MEXICO,7880,
C:/datos_covid_salida/200618COVID19MEXICO/200618COVID19MEXICO_REG1_NO/200618COVID19MEXICO_REG1_NO_AMB.csv,200618COVID19MEXICO,13583,
C:/datos_covid_salida/200618COVID19MEXICO/200618COVID19MEXICO_REG1_NO/200618COVID19MEXICO_REG1_NO_HOSP.csv,200618COVID19MEXICO,8073,
C:/datos_covid_salida/200619COVID19MEXICO/200619COVID19MEXICO_REG1_NO/200619COVID19MEXICO_REG1_NO_AMB.csv,200619COVID19MEXICO,13986,
C:/datos_covid_salida/200619COVID19MEXICO/200619COVID19MEXICO_REG1_NO/200619COVID19MEXICO_REG1_NO_HOSP.csv,200619COVID19MEXICO,8290,
C:/datos_covid_salida/200620COVID19MEXICO/200620COVID19MEXICO_REG1_NO/200620COVID19MEXICO_REG1_NO_AMB.csv,200620COVID19MEXICO,14431,
C:/datos_covid_salida/200620COVID19MEXICO/200620COVID19MEXICO_REG1_NO/200620COVID19MEXICO_REG1_NO_HOSP.csv,200620COVID19MEXICO,8445,
C:/datos_covid_salida/200621COVID19MEXICO/200621COVID19MEXICO_REG1_NO/200621COVID19MEXICO_REG1_NO_AMB.csv,200621COVID19MEXICO,14850,
