Paths_TIPO Summary,Dates_TIPO Summary, Numbers_Summary 0
C:/datos_covid_salida/200604COVID19MEXICO/200604COVID19MEXICO_REG2_NE/200604COVID19MEXICO_REG2_NE_HOSP.csv,200604COVID19MEXICO,1124,
C:/datos_covid_salida/200605COVID19MEXICO/200605COVID19MEXICO_REG2_NE/200605COVID19MEXICO_REG2_NE_AMB.csv,200605COVID19MEXICO,5553,
C:/datos_covid_salida/200605COVID19MEXICO/200605COVID19MEXICO_REG2_NE/200605COVID19MEXICO_REG2_NE_HOSP.csv,200605COVID19MEXICO,1167,
C:/datos_covid_salida/200606COVID19MEXICO/200606COVID19MEXICO_REG2_NE/200606COVID19MEXICO_REG2_NE_AMB.csv,200606COVID19MEXICO,5847,
C:/datos_covid_salida/200606COVID19MEXICO/200606COVID19MEXICO_REG2_NE/200606COVID19MEXICO_REG2_NE_HOSP.csv,200606COVID19MEXICO,1207,
C:/datos_covid_salida/200607COVID19MEXICO/200607COVID19MEXICO_REG2_NE/200607COVID19MEXICO_REG2_NE_AMB.csv,200607COVID19MEXICO,6193,
C:/datos_covid_salida/200607COVID19MEXICO/200607COVID19MEXICO_REG2_NE/200607COVID19MEXICO_REG2_NE_HOSP.csv,200607COVID19MEXICO,1271,
C:/datos_covid_salida/200608COVID19MEXICO/200608COVID19MEXICO_REG2_NE/200608COVID19MEXICO_REG2_NE_AMB.csv,200608COVID19MEXICO,6478,
C:/datos_covid_salida/200608COVID19MEXICO/200608COVID19MEXICO_REG2_NE/200608COVID19MEXICO_REG2_NE_HOSP.csv,200608COVID19MEXICO,1314,
C:/datos_covid_salida/200609COVID19MEXICO/200609COVID19MEXICO_REG2_NE/200609COVID19MEXICO_REG2_NE_AMB.csv,200609COVID19MEXICO,6710,
C:/datos_covid_salida/200609COVID19MEXICO/200609COVID19MEXICO_REG2_NE/200609COVID19MEXICO_REG2_NE_HOSP.csv,200609COVID19MEXICO,1365,
C:/datos_covid_salida/200610COVID19MEXICO/200610COVID19MEXICO_REG2_NE/200610COVID19MEXICO_REG2_NE_AMB.csv,200610COVID19MEXICO,6993,
C:/datos_covid_salida/200610COVID19MEXICO/200610COVID19MEXICO_REG2_NE/200610COVID19MEXICO_REG2_NE_HOSP.csv,200610COVID19MEXICO,1440,
C:/datos_covid_salida/200611COVID19MEXICO/200611COVID19MEXICO_REG2_NE/200611COVID19MEXICO_REG2_NE_AMB.csv,200611COVID19MEXICO,7431,
C:/datos_covid_salida/200611COVID19MEXICO/200611COVID19MEXICO_REG2_NE/200611COVID19MEXICO_REG2_NE_HOSP.csv,200611COVID19MEXICO,1518,
C:/datos_covid_salida/200612COVID19MEXICO/200612COVID19MEXICO_REG2_NE/200612COVID19MEXICO_REG2_NE_AMB.csv,200612COVID19MEXICO,7871,
C:/datos_covid_salida/200612COVID19MEXICO/200612COVID19MEXICO_REG2_NE/200612COVID19MEXICO_REG2_NE_HOSP.csv,200612COVID19MEXICO,1583,
C:/datos_covid_salida/200613COVID19MEXICO/200613COVID19MEXICO_REG2_NE/200613COVID19MEXICO_REG2_NE_AMB.csv,200613COVID19MEXICO,8253,
C:/datos_covid_salida/200613COVID19MEXICO/200613COVID19MEXICO_REG2_NE/200613COVID19MEXICO_REG2_NE_HOSP.csv,200613COVID19MEXICO,1650,
C:/datos_covid_salida/200614COVID19MEXICO/200614COVID19MEXICO_REG2_NE/200614COVID19MEXICO_REG2_NE_AMB.csv,200614COVID19MEXICO,8576,
C:/datos_covid_salida/200614COVID19MEXICO/200614COVID19MEXICO_REG2_NE/200614COVID19MEXICO_REG2_NE_HOSP.csv,200614COVID19MEXICO,1692,
C:/datos_covid_salida/200615COVID19MEXICO/200615COVID19MEXICO_REG2_NE/200615COVID19MEXICO_REG2_NE_AMB.csv,200615COVID19MEXICO,8992,
C:/datos_covid_salida/200615COVID19MEXICO/200615COVID19MEXICO_REG2_NE/200615COVID19MEXICO_REG2_NE_HOSP.csv,200615COVID19MEXICO,1753,
C:/datos_covid_salida/200616COVID19MEXICO/200616COVID19MEXICO_REG2_NE/200616COVID19MEXICO_REG2_NE_AMB.csv,200616COVID19MEXICO,9628,
C:/datos_covid_salida/200616COVID19MEXICO/200616COVID19MEXICO_REG2_NE/200616COVID19MEXICO_REG2_NE_HOSP.csv,200616COVID19MEXICO,1879,
C:/datos_covid_salida/200617COVID19MEXICO/200617COVID19MEXICO_REG2_NE/200617COVID19MEXICO_REG2_NE_AMB.csv,200617COVID19MEXICO,10148,
C:/datos_covid_salida/200617COVID19MEXICO/200617COVID19MEXICO_REG2_NE/200617COVID19MEXICO_REG2_NE_HOSP.csv,200617COVID19MEXICO,2000,
C:/datos_covid_salida/200618COVID19MEXICO/200618COVID19MEXICO_REG2_NE/200618COVID19MEXICO_REG2_NE_AMB.csv,200618COVID19MEXICO,10716,
C:/datos_covid_salida/200618COVID19MEXICO/200618COVID19MEXICO_REG2_NE/200618COVID19MEXICO_REG2_NE_HOSP.csv,200618COVID19MEXICO,2109,
C:/datos_covid_salida/200619COVID19MEXICO/200619COVID19MEXICO_REG2_NE/200619COVID19MEXICO_REG2_NE_AMB.csv,200619COVID19MEXICO,11029,
C:/datos_covid_salida/200619COVID19MEXICO/200619COVID19MEXICO_REG2_NE/200619COVID19MEXICO_REG2_NE_HOSP.csv,200619COVID19MEXICO,2215,
C:/datos_covid_salida/200620COVID19MEXICO/200620COVID19MEXICO_REG2_NE/200620COVID19MEXICO_REG2_NE_AMB.csv,200620COVID19MEXICO,11534,
C:/datos_covid_salida/200620COVID19MEXICO/200620COVID19MEXICO_REG2_NE/200620COVID19MEXICO_REG2_NE_HOSP.csv,200620COVID19MEXICO,2295,
C:/datos_covid_salida/200621COVID19MEXICO/200621COVID19MEXICO_REG2_NE/200621COVID19MEXICO_REG2_NE_AMB.csv,200621COVID19MEXICO,11933,
C:/datos_covid_salida/200621COVID19MEXICO/200621COVID19MEXICO_REG2_NE/200621COVID19MEXICO_REG2_NE_HOSP.csv,200621COVID19MEXICO,2395,
C:/datos_covid_salida/200622COVID19MEXICO/200622COVID19MEXICO_REG2_NE/200622COVID19MEXICO_REG2_NE_AMB.csv,200622COVID19MEXICO,12452,
C:/datos_covid_salida/200622COVID19MEXICO/200622COVID19MEXICO_REG2_NE/200622COVID19MEXICO_REG2_NE_HOSP.csv,200622COVID19MEXICO,2476,
C:/datos_covid_salida/200623COVID19MEXICO/200623COVID19MEXICO_REG2_NE/200623COVID19MEXICO_REG2_NE_AMB.csv,200623COVID19MEXICO,13005,
C:/datos_covid_salida/200623COVID19MEXICO/200623COVID19MEXICO_REG2_NE/200623COVID19MEXICO_REG2_NE_HOSP.csv,200623COVID19MEXICO,2582,
C:/datos_covid_salida/200624COVID19MEXICO/200624COVID19MEXICO_REG2_NE/200624COVID19MEXICO_REG2_NE_AMB.csv,200624COVID19MEXICO,13458,
C:/datos_covid_salida/200624COVID19MEXICO/200624COVID19MEXICO_REG2_NE/200624COVID19MEXICO_REG2_NE_HOSP.csv,200624COVID19MEXICO,2723,
C:/datos_covid_salida/200625COVID19MEXICO/200625COVID19MEXICO_REG2_NE/200625COVID19MEXICO_REG2_NE_AMB.csv,200625COVID19MEXICO,14291,
C:/datos_covid_salida/200625COVID19MEXICO/200625COVID19MEXICO_REG2_NE/200625COVID19MEXICO_REG2_NE_HOSP.csv,200625COVID19MEXICO,2920,
C:/datos_covid_salida/200626COVID19MEXICO/200626COVID19MEXICO_REG2_NE/200626COVID19MEXICO_REG2_NE_AMB.csv,200626COVID19MEXICO,14820,
C:/datos_covid_salida/200626COVID19MEXICO/200626COVID19MEXICO_REG2_NE/200626COVID19MEXICO_REG2_NE_HOSP.csv,200626COVID19MEXICO,3043,
C:/datos_covid_salida/200627COVID19MEXICO/200627COVID19MEXICO_REG2_NE/200627COVID19MEXICO_REG2_NE_AMB.csv,200627COVID19MEXICO,15469,
C:/datos_covid_salida/200627COVID19MEXICO/200627COVID19MEXICO_REG2_NE/200627COVID19MEXICO_REG2_NE_HOSP.csv,200627COVID19MEXICO,3179,
C:/datos_covid_salida/200628COVID19MEXICO/200628COVID19MEXICO_REG2_NE/200628COVID19MEXICO_REG2_NE_AMB.csv,200628COVID19MEXICO,16198,
C:/datos_covid_salida/200628COVID19MEXICO/200628COVID19MEXICO_REG2_NE/200628COVID19MEXICO_REG2_NE_HOSP.csv,200628COVID19MEXICO,3319,
C:/datos_covid_salida/200629COVID19MEXICO/200629COVID19MEXICO_REG2_NE/200629COVID19MEXICO_REG2_NE_AMB.csv,200629COVID19MEXICO,16751,
C:/datos_covid_salida/200629COVID19MEXICO/200629COVID19MEXICO_REG2_NE/200629COVID19MEXICO_REG2_NE_HOSP.csv,200629COVID19MEXICO,3425,
